"","cod_ibge","localidades","periodos","pop","genero","faixa_etaria","faixa"
"368",3512803,"Cosmópolis",2015,1934,"M","50_a_54","50_a_54"
"369",3512803,"Cosmópolis",2016,1991,"M","50_a_54","50_a_54"
"370",3512803,"Cosmópolis",2017,2049,"M","50_a_54","50_a_54"
"371",3512803,"Cosmópolis",2018,2107,"M","50_a_54","50_a_54"
"372",3512803,"Cosmópolis",2019,2167,"M","50_a_54","50_a_54"
"373",3512803,"Cosmópolis",2020,2228,"M","50_a_54","50_a_54"
"374",3512803,"Cosmópolis",2021,2260,"M","50_a_54","50_a_54"
"375",3512803,"Cosmópolis",2000,969,"F","50_a_54","50_a_54"
"376",3512803,"Cosmópolis",2001,1023,"F","50_a_54","50_a_54"
"377",3512803,"Cosmópolis",2002,1079,"F","50_a_54","50_a_54"
"378",3512803,"Cosmópolis",2003,1136,"F","50_a_54","50_a_54"
"379",3512803,"Cosmópolis",2004,1194,"F","50_a_54","50_a_54"
"380",3512803,"Cosmópolis",2005,1254,"F","50_a_54","50_a_54"
"381",3512803,"Cosmópolis",2006,1315,"F","50_a_54","50_a_54"
"382",3512803,"Cosmópolis",2007,1378,"F","50_a_54","50_a_54"
"383",3512803,"Cosmópolis",2008,1443,"F","50_a_54","50_a_54"
"384",3512803,"Cosmópolis",2009,1511,"F","50_a_54","50_a_54"
"385",3512803,"Cosmópolis",2010,1581,"F","50_a_54","50_a_54"
"386",3512803,"Cosmópolis",2011,1657,"F","50_a_54","50_a_54"
"387",3512803,"Cosmópolis",2012,1737,"F","50_a_54","50_a_54"
"388",3512803,"Cosmópolis",2013,1819,"F","50_a_54","50_a_54"
"389",3512803,"Cosmópolis",2014,1905,"F","50_a_54","50_a_54"
"390",3512803,"Cosmópolis",2015,1994,"F","50_a_54","50_a_54"
"391",3512803,"Cosmópolis",2016,2033,"F","50_a_54","50_a_54"
"392",3512803,"Cosmópolis",2017,2071,"F","50_a_54","50_a_54"
"393",3512803,"Cosmópolis",2018,2110,"F","50_a_54","50_a_54"
"394",3512803,"Cosmópolis",2019,2149,"F","50_a_54","50_a_54"
"395",3512803,"Cosmópolis",2020,2188,"F","50_a_54","50_a_54"
"396",3512803,"Cosmópolis",2021,2233,"F","50_a_54","50_a_54"
"397",3512803,"Cosmópolis",2000,707,"M","55_a_59","55_a_59"
"398",3512803,"Cosmópolis",2001,749,"M","55_a_59","55_a_59"
"399",3512803,"Cosmópolis",2002,792,"M","55_a_59","55_a_59"
"400",3512803,"Cosmópolis",2003,836,"M","55_a_59","55_a_59"
"401",3512803,"Cosmópolis",2004,882,"M","55_a_59","55_a_59"
"402",3512803,"Cosmópolis",2005,930,"M","55_a_59","55_a_59"
"403",3512803,"Cosmópolis",2006,978,"M","55_a_59","55_a_59"
"404",3512803,"Cosmópolis",2007,1029,"M","55_a_59","55_a_59"
"405",3512803,"Cosmópolis",2008,1081,"M","55_a_59","55_a_59"
"406",3512803,"Cosmópolis",2009,1136,"M","55_a_59","55_a_59"
"407",3512803,"Cosmópolis",2010,1194,"M","55_a_59","55_a_59"
"408",3512803,"Cosmópolis",2011,1252,"M","55_a_59","55_a_59"
"409",3512803,"Cosmópolis",2012,1313,"M","55_a_59","55_a_59"
"410",3512803,"Cosmópolis",2013,1376,"M","55_a_59","55_a_59"
"411",3512803,"Cosmópolis",2014,1442,"M","55_a_59","55_a_59"
"412",3512803,"Cosmópolis",2015,1510,"M","55_a_59","55_a_59"
"413",3512803,"Cosmópolis",2016,1580,"M","55_a_59","55_a_59"
"414",3512803,"Cosmópolis",2017,1652,"M","55_a_59","55_a_59"
"415",3512803,"Cosmópolis",2018,1728,"M","55_a_59","55_a_59"
"416",3512803,"Cosmópolis",2019,1806,"M","55_a_59","55_a_59"
"417",3512803,"Cosmópolis",2020,1888,"M","55_a_59","55_a_59"
"418",3512803,"Cosmópolis",2021,1942,"M","55_a_59","55_a_59"
"419",3512803,"Cosmópolis",2000,721,"F","55_a_59","55_a_59"
"420",3512803,"Cosmópolis",2001,765,"F","55_a_59","55_a_59"
"421",3512803,"Cosmópolis",2002,811,"F","55_a_59","55_a_59"
"422",3512803,"Cosmópolis",2003,859,"F","55_a_59","55_a_59"
"423",3512803,"Cosmópolis",2004,909,"F","55_a_59","55_a_59"
"424",3512803,"Cosmópolis",2005,959,"F","55_a_59","55_a_59"
"425",3512803,"Cosmópolis",2006,1011,"F","55_a_59","55_a_59"
"426",3512803,"Cosmópolis",2007,1066,"F","55_a_59","55_a_59"
"427",3512803,"Cosmópolis",2008,1123,"F","55_a_59","55_a_59"
"428",3512803,"Cosmópolis",2009,1183,"F","55_a_59","55_a_59"
"429",3512803,"Cosmópolis",2010,1245,"F","55_a_59","55_a_59"
"430",3512803,"Cosmópolis",2011,1309,"F","55_a_59","55_a_59"
"431",3512803,"Cosmópolis",2012,1376,"F","55_a_59","55_a_59"
"432",3512803,"Cosmópolis",2013,1447,"F","55_a_59","55_a_59"
"433",3512803,"Cosmópolis",2014,1519,"F","55_a_59","55_a_59"
"434",3512803,"Cosmópolis",2015,1595,"F","55_a_59","55_a_59"
"435",3512803,"Cosmópolis",2016,1669,"F","55_a_59","55_a_59"
"436",3512803,"Cosmópolis",2017,1747,"F","55_a_59","55_a_59"
"437",3512803,"Cosmópolis",2018,1827,"F","55_a_59","55_a_59"
"438",3512803,"Cosmópolis",2019,1909,"F","55_a_59","55_a_59"
"439",3512803,"Cosmópolis",2020,1996,"F","55_a_59","55_a_59"
"440",3512803,"Cosmópolis",2021,2033,"F","55_a_59","55_a_59"
"441",3512803,"Cosmópolis",2000,558,"M","60_a_64","60_a_64"
"442",3512803,"Cosmópolis",2001,587,"M","60_a_64","60_a_64"
"443",3512803,"Cosmópolis",2002,616,"M","60_a_64","60_a_64"
"444",3512803,"Cosmópolis",2003,646,"M","60_a_64","60_a_64"
"445",3512803,"Cosmópolis",2004,677,"M","60_a_64","60_a_64"
"446",3512803,"Cosmópolis",2005,708,"M","60_a_64","60_a_64"
"447",3512803,"Cosmópolis",2006,739,"M","60_a_64","60_a_64"
"448",3512803,"Cosmópolis",2007,772,"M","60_a_64","60_a_64"
"449",3512803,"Cosmópolis",2008,806,"M","60_a_64","60_a_64"
"450",3512803,"Cosmópolis",2009,840,"M","60_a_64","60_a_64"
"451",3512803,"Cosmópolis",2010,876,"M","60_a_64","60_a_64"
"452",3512803,"Cosmópolis",2011,924,"M","60_a_64","60_a_64"
"453",3512803,"Cosmópolis",2012,975,"M","60_a_64","60_a_64"
"454",3512803,"Cosmópolis",2013,1028,"M","60_a_64","60_a_64"
"455",3512803,"Cosmópolis",2014,1083,"M","60_a_64","60_a_64"
"456",3512803,"Cosmópolis",2015,1141,"M","60_a_64","60_a_64"
"457",3512803,"Cosmópolis",2016,1196,"M","60_a_64","60_a_64"
"458",3512803,"Cosmópolis",2017,1253,"M","60_a_64","60_a_64"
"459",3512803,"Cosmópolis",2018,1312,"M","60_a_64","60_a_64"
"460",3512803,"Cosmópolis",2019,1374,"M","60_a_64","60_a_64"
"461",3512803,"Cosmópolis",2020,1438,"M","60_a_64","60_a_64"
"462",3512803,"Cosmópolis",2021,1504,"M","60_a_64","60_a_64"
"463",3512803,"Cosmópolis",2000,564,"F","60_a_64","60_a_64"
"464",3512803,"Cosmópolis",2001,598,"F","60_a_64","60_a_64"
"465",3512803,"Cosmópolis",2002,634,"F","60_a_64","60_a_64"
"466",3512803,"Cosmópolis",2003,671,"F","60_a_64","60_a_64"
"467",3512803,"Cosmópolis",2004,708,"F","60_a_64","60_a_64"
"468",3512803,"Cosmópolis",2005,746,"F","60_a_64","60_a_64"
"469",3512803,"Cosmópolis",2006,787,"F","60_a_64","60_a_64"
"470",3512803,"Cosmópolis",2007,829,"F","60_a_64","60_a_64"
"471",3512803,"Cosmópolis",2008,872,"F","60_a_64","60_a_64"
"472",3512803,"Cosmópolis",2009,918,"F","60_a_64","60_a_64"
"473",3512803,"Cosmópolis",2010,963,"F","60_a_64","60_a_64"
"474",3512803,"Cosmópolis",2011,1014,"F","60_a_64","60_a_64"
"475",3512803,"Cosmópolis",2012,1066,"F","60_a_64","60_a_64"
"476",3512803,"Cosmópolis",2013,1121,"F","60_a_64","60_a_64"
"477",3512803,"Cosmópolis",2014,1178,"F","60_a_64","60_a_64"
"478",3512803,"Cosmópolis",2015,1238,"F","60_a_64","60_a_64"
"479",3512803,"Cosmópolis",2016,1300,"F","60_a_64","60_a_64"
"480",3512803,"Cosmópolis",2017,1364,"F","60_a_64","60_a_64"
"481",3512803,"Cosmópolis",2018,1432,"F","60_a_64","60_a_64"
"482",3512803,"Cosmópolis",2019,1503,"F","60_a_64","60_a_64"
"483",3512803,"Cosmópolis",2020,1576,"F","60_a_64","60_a_64"
"484",3512803,"Cosmópolis",2021,1647,"F","60_a_64","60_a_64"
"485",3512803,"Cosmópolis",2000,437,"M","65_a_69","65_a_69"
"486",3512803,"Cosmópolis",2001,455,"M","65_a_69","65_a_69"
"487",3512803,"Cosmópolis",2002,474,"M","65_a_69","65_a_69"
"488",3512803,"Cosmópolis",2003,494,"M","65_a_69","65_a_69"
"489",3512803,"Cosmópolis",2004,513,"M","65_a_69","65_a_69"
"490",3512803,"Cosmópolis",2005,532,"M","65_a_69","65_a_69"
"491",3512803,"Cosmópolis",2006,551,"M","65_a_69","65_a_69"
"492",3512803,"Cosmópolis",2007,570,"M","65_a_69","65_a_69"
"493",3512803,"Cosmópolis",2008,590,"M","65_a_69","65_a_69"
"494",3512803,"Cosmópolis",2009,610,"M","65_a_69","65_a_69"
"495",3512803,"Cosmópolis",2010,631,"M","65_a_69","65_a_69"
"496",3512803,"Cosmópolis",2011,663,"M","65_a_69","65_a_69"
"497",3512803,"Cosmópolis",2012,697,"M","65_a_69","65_a_69"
"498",3512803,"Cosmópolis",2013,732,"M","65_a_69","65_a_69"
"499",3512803,"Cosmópolis",2014,767,"M","65_a_69","65_a_69"
"500",3512803,"Cosmópolis",2015,806,"M","65_a_69","65_a_69"
"501",3512803,"Cosmópolis",2016,849,"M","65_a_69","65_a_69"
"502",3512803,"Cosmópolis",2017,896,"M","65_a_69","65_a_69"
"503",3512803,"Cosmópolis",2018,945,"M","65_a_69","65_a_69"
"504",3512803,"Cosmópolis",2019,995,"M","65_a_69","65_a_69"
"505",3512803,"Cosmópolis",2020,1048,"M","65_a_69","65_a_69"
"506",3512803,"Cosmópolis",2021,1099,"M","65_a_69","65_a_69"
"507",3512803,"Cosmópolis",2000,463,"F","65_a_69","65_a_69"
"508",3512803,"Cosmópolis",2001,487,"F","65_a_69","65_a_69"
"509",3512803,"Cosmópolis",2002,511,"F","65_a_69","65_a_69"
"510",3512803,"Cosmópolis",2003,535,"F","65_a_69","65_a_69"
"511",3512803,"Cosmópolis",2004,560,"F","65_a_69","65_a_69"
"512",3512803,"Cosmópolis",2005,585,"F","65_a_69","65_a_69"
"513",3512803,"Cosmópolis",2006,612,"F","65_a_69","65_a_69"
"514",3512803,"Cosmópolis",2007,639,"F","65_a_69","65_a_69"
"515",3512803,"Cosmópolis",2008,667,"F","65_a_69","65_a_69"
"516",3512803,"Cosmópolis",2009,695,"F","65_a_69","65_a_69"
"517",3512803,"Cosmópolis",2010,725,"F","65_a_69","65_a_69"
"518",3512803,"Cosmópolis",2011,764,"F","65_a_69","65_a_69"
"519",3512803,"Cosmópolis",2012,804,"F","65_a_69","65_a_69"
"520",3512803,"Cosmópolis",2013,847,"F","65_a_69","65_a_69"
"521",3512803,"Cosmópolis",2014,891,"F","65_a_69","65_a_69"
"522",3512803,"Cosmópolis",2015,937,"F","65_a_69","65_a_69"
"523",3512803,"Cosmópolis",2016,985,"F","65_a_69","65_a_69"
"524",3512803,"Cosmópolis",2017,1035,"F","65_a_69","65_a_69"
"525",3512803,"Cosmópolis",2018,1087,"F","65_a_69","65_a_69"
"526",3512803,"Cosmópolis",2019,1142,"F","65_a_69","65_a_69"
"527",3512803,"Cosmópolis",2020,1198,"F","65_a_69","65_a_69"
"528",3512803,"Cosmópolis",2021,1257,"F","65_a_69","65_a_69"
"529",3512803,"Cosmópolis",2000,320,"M","70_a_74","70_a_74"
"530",3512803,"Cosmópolis",2001,333,"M","70_a_74","70_a_74"
"531",3512803,"Cosmópolis",2002,346,"M","70_a_74","70_a_74"
"532",3512803,"Cosmópolis",2003,359,"M","70_a_74","70_a_74"
"533",3512803,"Cosmópolis",2004,372,"M","70_a_74","70_a_74"
"534",3512803,"Cosmópolis",2005,385,"M","70_a_74","70_a_74"
"535",3512803,"Cosmópolis",2006,397,"M","70_a_74","70_a_74"
"536",3512803,"Cosmópolis",2007,411,"M","70_a_74","70_a_74"
"537",3512803,"Cosmópolis",2008,424,"M","70_a_74","70_a_74"
"538",3512803,"Cosmópolis",2009,438,"M","70_a_74","70_a_74"
"539",3512803,"Cosmópolis",2010,452,"M","70_a_74","70_a_74"
"540",3512803,"Cosmópolis",2011,470,"M","70_a_74","70_a_74"
"541",3512803,"Cosmópolis",2012,489,"M","70_a_74","70_a_74"
"542",3512803,"Cosmópolis",2013,508,"M","70_a_74","70_a_74"
"543",3512803,"Cosmópolis",2014,528,"M","70_a_74","70_a_74"
"544",3512803,"Cosmópolis",2015,549,"M","70_a_74","70_a_74"
"545",3512803,"Cosmópolis",2016,577,"M","70_a_74","70_a_74"
"546",3512803,"Cosmópolis",2017,607,"M","70_a_74","70_a_74"
"547",3512803,"Cosmópolis",2018,638,"M","70_a_74","70_a_74"
"548",3512803,"Cosmópolis",2019,669,"M","70_a_74","70_a_74"
"549",3512803,"Cosmópolis",2020,703,"M","70_a_74","70_a_74"
"550",3512803,"Cosmópolis",2021,742,"M","70_a_74","70_a_74"
"551",3512803,"Cosmópolis",2000,353,"F","70_a_74","70_a_74"
"552",3512803,"Cosmópolis",2001,367,"F","70_a_74","70_a_74"
"553",3512803,"Cosmópolis",2002,381,"F","70_a_74","70_a_74"
"554",3512803,"Cosmópolis",2003,395,"F","70_a_74","70_a_74"
"555",3512803,"Cosmópolis",2004,410,"F","70_a_74","70_a_74"
"556",3512803,"Cosmópolis",2005,424,"F","70_a_74","70_a_74"
"557",3512803,"Cosmópolis",2006,439,"F","70_a_74","70_a_74"
"558",3512803,"Cosmópolis",2007,453,"F","70_a_74","70_a_74"
"559",3512803,"Cosmópolis",2008,468,"F","70_a_74","70_a_74"
"560",3512803,"Cosmópolis",2009,483,"F","70_a_74","70_a_74"
"561",3512803,"Cosmópolis",2010,499,"F","70_a_74","70_a_74"
"562",3512803,"Cosmópolis",2011,531,"F","70_a_74","70_a_74"
"563",3512803,"Cosmópolis",2012,566,"F","70_a_74","70_a_74"
"564",3512803,"Cosmópolis",2013,603,"F","70_a_74","70_a_74"
"565",3512803,"Cosmópolis",2014,641,"F","70_a_74","70_a_74"
"566",3512803,"Cosmópolis",2015,682,"F","70_a_74","70_a_74"
"567",3512803,"Cosmópolis",2016,719,"F","70_a_74","70_a_74"
"568",3512803,"Cosmópolis",2017,756,"F","70_a_74","70_a_74"
"569",3512803,"Cosmópolis",2018,795,"F","70_a_74","70_a_74"
"570",3512803,"Cosmópolis",2019,837,"F","70_a_74","70_a_74"
"571",3512803,"Cosmópolis",2020,879,"F","70_a_74","70_a_74"
"572",3512803,"Cosmópolis",2021,924,"F","70_a_74","70_a_74"
"573",3512803,"Cosmópolis",2000,323,"M","75 e mais","75 e mais"
"574",3512803,"Cosmópolis",2001,343,"M","75 e mais","75 e mais"
"575",3512803,"Cosmópolis",2002,363,"M","75 e mais","75 e mais"
"576",3512803,"Cosmópolis",2003,384,"M","75 e mais","75 e mais"
"577",3512803,"Cosmópolis",2004,406,"M","75 e mais","75 e mais"
"578",3512803,"Cosmópolis",2005,428,"M","75 e mais","75 e mais"
"579",3512803,"Cosmópolis",2006,451,"M","75 e mais","75 e mais"
"580",3512803,"Cosmópolis",2007,475,"M","75 e mais","75 e mais"
"581",3512803,"Cosmópolis",2008,500,"M","75 e mais","75 e mais"
"582",3512803,"Cosmópolis",2009,526,"M","75 e mais","75 e mais"
"583",3512803,"Cosmópolis",2010,553,"M","75 e mais","75 e mais"
"584",3512803,"Cosmópolis",2011,572,"M","75 e mais","75 e mais"
"585",3512803,"Cosmópolis",2012,591,"M","75 e mais","75 e mais"
"586",3512803,"Cosmópolis",2013,611,"M","75 e mais","75 e mais"
"587",3512803,"Cosmópolis",2014,631,"M","75 e mais","75 e mais"
"588",3512803,"Cosmópolis",2015,652,"M","75 e mais","75 e mais"
"589",3512803,"Cosmópolis",2016,678,"M","75 e mais","75 e mais"
"590",3512803,"Cosmópolis",2017,705,"M","75 e mais","75 e mais"
"591",3512803,"Cosmópolis",2018,733,"M","75 e mais","75 e mais"
"592",3512803,"Cosmópolis",2019,760,"M","75 e mais","75 e mais"
"593",3512803,"Cosmópolis",2020,790,"M","75 e mais","75 e mais"
"594",3512803,"Cosmópolis",2021,829,"M","75 e mais","75 e mais"
"595",3512803,"Cosmópolis",2000,476,"F","75 e mais","75 e mais"
"596",3512803,"Cosmópolis",2001,504,"F","75 e mais","75 e mais"
"597",3512803,"Cosmópolis",2002,532,"F","75 e mais","75 e mais"
"598",3512803,"Cosmópolis",2003,560,"F","75 e mais","75 e mais"
"599",3512803,"Cosmópolis",2004,591,"F","75 e mais","75 e mais"
"600",3512803,"Cosmópolis",2005,621,"F","75 e mais","75 e mais"
"601",3512803,"Cosmópolis",2006,652,"F","75 e mais","75 e mais"
"602",3512803,"Cosmópolis",2007,684,"F","75 e mais","75 e mais"
"603",3512803,"Cosmópolis",2008,718,"F","75 e mais","75 e mais"
"604",3512803,"Cosmópolis",2009,753,"F","75 e mais","75 e mais"
"605",3512803,"Cosmópolis",2010,787,"F","75 e mais","75 e mais"
"606",3512803,"Cosmópolis",2011,813,"F","75 e mais","75 e mais"
"607",3512803,"Cosmópolis",2012,838,"F","75 e mais","75 e mais"
"608",3512803,"Cosmópolis",2013,865,"F","75 e mais","75 e mais"
"609",3512803,"Cosmópolis",2014,892,"F","75 e mais","75 e mais"
"610",3512803,"Cosmópolis",2015,919,"F","75 e mais","75 e mais"
"611",3512803,"Cosmópolis",2016,964,"F","75 e mais","75 e mais"
"612",3512803,"Cosmópolis",2017,1011,"F","75 e mais","75 e mais"
"613",3512803,"Cosmópolis",2018,1060,"F","75 e mais","75 e mais"
"614",3512803,"Cosmópolis",2019,1111,"F","75 e mais","75 e mais"
"615",3512803,"Cosmópolis",2020,1164,"F","75 e mais","75 e mais"
"616",3512803,"Cosmópolis",2021,1224,"F","75 e mais","75 e mais"
"617",3520509,"Indaiatuba",2000,7218,"F","15_a_19","15_a_19"
"618",3520509,"Indaiatuba",2001,7345,"F","15_a_19","15_a_19"
"619",3520509,"Indaiatuba",2002,7456,"F","15_a_19","15_a_19"
"620",3520509,"Indaiatuba",2003,7557,"F","15_a_19","15_a_19"
"621",3520509,"Indaiatuba",2004,7652,"F","15_a_19","15_a_19"
"622",3520509,"Indaiatuba",2005,7742,"F","15_a_19","15_a_19"
"623",3520509,"Indaiatuba",2006,7817,"F","15_a_19","15_a_19"
"624",3520509,"Indaiatuba",2007,7880,"F","15_a_19","15_a_19"
"625",3520509,"Indaiatuba",2008,7934,"F","15_a_19","15_a_19"
"626",3520509,"Indaiatuba",2009,7983,"F","15_a_19","15_a_19"
"627",3520509,"Indaiatuba",2010,8029,"F","15_a_19","15_a_19"
"628",3520509,"Indaiatuba",2011,8122,"F","15_a_19","15_a_19"
"629",3520509,"Indaiatuba",2012,8213,"F","15_a_19","15_a_19"
"630",3520509,"Indaiatuba",2013,8302,"F","15_a_19","15_a_19"
"631",3520509,"Indaiatuba",2014,8388,"F","15_a_19","15_a_19"
"632",3520509,"Indaiatuba",2015,8473,"F","15_a_19","15_a_19"
"633",3520509,"Indaiatuba",2016,8312,"F","15_a_19","15_a_19"
"634",3520509,"Indaiatuba",2017,8151,"F","15_a_19","15_a_19"
"635",3520509,"Indaiatuba",2018,7990,"F","15_a_19","15_a_19"
"636",3520509,"Indaiatuba",2019,7829,"F","15_a_19","15_a_19"
"637",3520509,"Indaiatuba",2020,7668,"F","15_a_19","15_a_19"
"638",3520509,"Indaiatuba",2021,7572,"F","15_a_19","15_a_19"
"639",3520509,"Indaiatuba",2000,7269,"M","15_a_19","15_a_19"
"640",3520509,"Indaiatuba",2001,7429,"M","15_a_19","15_a_19"
"641",3520509,"Indaiatuba",2002,7575,"M","15_a_19","15_a_19"
"642",3520509,"Indaiatuba",2003,7712,"M","15_a_19","15_a_19"
"643",3520509,"Indaiatuba",2004,7843,"M","15_a_19","15_a_19"
"644",3520509,"Indaiatuba",2005,7970,"M","15_a_19","15_a_19"
"645",3520509,"Indaiatuba",2006,8084,"M","15_a_19","15_a_19"
"646",3520509,"Indaiatuba",2007,8185,"M","15_a_19","15_a_19"
"647",3520509,"Indaiatuba",2008,8278,"M","15_a_19","15_a_19"
"648",3520509,"Indaiatuba",2009,8366,"M","15_a_19","15_a_19"
"649",3520509,"Indaiatuba",2010,8451,"M","15_a_19","15_a_19"
"650",3520509,"Indaiatuba",2011,8540,"M","15_a_19","15_a_19"
"651",3520509,"Indaiatuba",2012,8627,"M","15_a_19","15_a_19"
"652",3520509,"Indaiatuba",2013,8712,"M","15_a_19","15_a_19"
"653",3520509,"Indaiatuba",2014,8795,"M","15_a_19","15_a_19"
"654",3520509,"Indaiatuba",2015,8875,"M","15_a_19","15_a_19"
"655",3520509,"Indaiatuba",2016,8677,"M","15_a_19","15_a_19"
"656",3520509,"Indaiatuba",2017,8481,"M","15_a_19","15_a_19"
"657",3520509,"Indaiatuba",2018,8285,"M","15_a_19","15_a_19"
"658",3520509,"Indaiatuba",2019,8091,"M","15_a_19","15_a_19"
"659",3520509,"Indaiatuba",2020,7899,"M","15_a_19","15_a_19"
"660",3520509,"Indaiatuba",2021,7791,"M","15_a_19","15_a_19"
"661",3520509,"Indaiatuba",2000,6981,"M","10_a_14","10_a_14"
"662",3520509,"Indaiatuba",2001,7130,"M","10_a_14","10_a_14"
"663",3520509,"Indaiatuba",2002,7266,"M","10_a_14","10_a_14"
"664",3520509,"Indaiatuba",2003,7392,"M","10_a_14","10_a_14"
"665",3520509,"Indaiatuba",2004,7513,"M","10_a_14","10_a_14"
"666",3520509,"Indaiatuba",2005,7629,"M","10_a_14","10_a_14"
"667",3520509,"Indaiatuba",2006,7733,"M","10_a_14","10_a_14"
"668",3520509,"Indaiatuba",2007,7824,"M","10_a_14","10_a_14"
"669",3520509,"Indaiatuba",2008,7908,"M","10_a_14","10_a_14"
"670",3520509,"Indaiatuba",2009,7986,"M","10_a_14","10_a_14"
"671",3520509,"Indaiatuba",2010,8061,"M","10_a_14","10_a_14"
"672",3520509,"Indaiatuba",2011,7945,"M","10_a_14","10_a_14"
"673",3520509,"Indaiatuba",2012,7830,"M","10_a_14","10_a_14"
"674",3520509,"Indaiatuba",2013,7713,"M","10_a_14","10_a_14"
"675",3520509,"Indaiatuba",2014,7595,"M","10_a_14","10_a_14"
"676",3520509,"Indaiatuba",2015,7476,"M","10_a_14","10_a_14"
"677",3520509,"Indaiatuba",2016,7400,"M","10_a_14","10_a_14"
"678",3520509,"Indaiatuba",2017,7320,"M","10_a_14","10_a_14"
"679",3520509,"Indaiatuba",2018,7240,"M","10_a_14","10_a_14"
"680",3520509,"Indaiatuba",2019,7157,"M","10_a_14","10_a_14"
"681",3520509,"Indaiatuba",2020,7073,"M","10_a_14","10_a_14"
"682",3520509,"Indaiatuba",2021,7191,"M","10_a_14","10_a_14"
"683",3520509,"Indaiatuba",2000,6706,"F","10_a_14","10_a_14"
"684",3520509,"Indaiatuba",2001,6842,"F","10_a_14","10_a_14"
"685",3520509,"Indaiatuba",2002,6966,"F","10_a_14","10_a_14"
"686",3520509,"Indaiatuba",2003,7080,"F","10_a_14","10_a_14"
"687",3520509,"Indaiatuba",2004,7188,"F","10_a_14","10_a_14"
"688",3520509,"Indaiatuba",2005,7292,"F","10_a_14","10_a_14"
"689",3520509,"Indaiatuba",2006,7384,"F","10_a_14","10_a_14"
"690",3520509,"Indaiatuba",2007,7464,"F","10_a_14","10_a_14"
"691",3520509,"Indaiatuba",2008,7535,"F","10_a_14","10_a_14"
"692",3520509,"Indaiatuba",2009,7603,"F","10_a_14","10_a_14"
"693",3520509,"Indaiatuba",2010,7667,"F","10_a_14","10_a_14"
"694",3520509,"Indaiatuba",2011,7584,"F","10_a_14","10_a_14"
"695",3520509,"Indaiatuba",2012,7499,"F","10_a_14","10_a_14"
"696",3520509,"Indaiatuba",2013,7413,"F","10_a_14","10_a_14"
"697",3520509,"Indaiatuba",2014,7324,"F","10_a_14","10_a_14"
"698",3520509,"Indaiatuba",2015,7235,"F","10_a_14","10_a_14"
"699",3520509,"Indaiatuba",2016,7170,"F","10_a_14","10_a_14"
"700",3520509,"Indaiatuba",2017,7103,"F","10_a_14","10_a_14"
"701",3520509,"Indaiatuba",2018,7033,"F","10_a_14","10_a_14"
"702",3520509,"Indaiatuba",2019,6962,"F","10_a_14","10_a_14"
"703",3520509,"Indaiatuba",2020,6889,"F","10_a_14","10_a_14"
"704",3520509,"Indaiatuba",2021,6980,"F","10_a_14","10_a_14"
"705",3520509,"Indaiatuba",2000,7117,"M","20_a_24","20_a_24"
"706",3520509,"Indaiatuba",2001,7375,"M","20_a_24","20_a_24"
"707",3520509,"Indaiatuba",2002,7624,"M","20_a_24","20_a_24"
"708",3520509,"Indaiatuba",2003,7869,"M","20_a_24","20_a_24"
"709",3520509,"Indaiatuba",2004,8113,"M","20_a_24","20_a_24"
"710",3520509,"Indaiatuba",2005,8358,"M","20_a_24","20_a_24"
"711",3520509,"Indaiatuba",2006,8595,"M","20_a_24","20_a_24"
"712",3520509,"Indaiatuba",2007,8823,"M","20_a_24","20_a_24"
"713",3520509,"Indaiatuba",2008,9045,"M","20_a_24","20_a_24"
"714",3520509,"Indaiatuba",2009,9269,"M","20_a_24","20_a_24"
"715",3520509,"Indaiatuba",2010,9493,"M","20_a_24","20_a_24"
"716",3520509,"Indaiatuba",2011,9544,"M","20_a_24","20_a_24"
"717",3520509,"Indaiatuba",2012,9591,"M","20_a_24","20_a_24"
